__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_0.5_5.63_G1.mp4 0
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_0.5_5.63_G1.mp4 0
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_5.67_11.13_G5.mp4 4
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_5.67_11.13_G5.mp4 4
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_11.17_13.97_G8.mp4 6
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_11.17_13.97_G8.mp4 6
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_14.0_18.4_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_14.0_18.4_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_18.43_23.63_G8.mp4 6
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_18.43_23.63_G8.mp4 6
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_23.67_29.93_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_23.67_29.93_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_29.97_31.43_G3.mp4 2
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_29.97_31.43_G3.mp4 2
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_31.47_38.63_G6.mp4 5
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_31.47_38.63_G6.mp4 5
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_38.67_42.1_G4.mp4 3
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_38.67_42.1_G4.mp4 3
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_42.13_51.3_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture1_42.13_51.3_G2.mp4 1
__DATA_ROOT__/JIGSAWS/videos/Needle_Passing_E001_capture2_51.33_54.67_G3.mp4 2
